ID	x		y		z
228	-0.651103	0.750089	-0.115895
229	-0.561123	0.813519	-0.152738
230	-0.588256	0.806775	-0.0554016
231	-0.896416	0	0.443213
232	-0.937611	0	0.347685
233	-0.970776	0	0.239989
234	-0.992447	0	0.122673
235	-1	0	0
236	-0.992447	0	-0.122673
237	-0.970776	0	-0.239989
238	-0.937611	0	-0.347685
239	-0.896416	0	-0.443213
240	-0.907916	0.0943972	0.408385
241	-0.947437	0.0985063	0.304401
242	-0.976844	0.101564	0.18831
243	-0.992613	0.103203	0.0637832
244	-0.992613	0.103203	-0.0637832
245	-0.976844	0.101564	-0.18831
246	-0.947437	0.0985063	-0.304401
247	-0.907916	0.0943972	-0.408385
248	-0.909811	0.197013	0.365281
249	-0.945531	0.204747	0.253082
250	-0.969094	0.20985	0.129694
251	-0.977348	0.211637	0
252	-0.969094	0.20985	-0.129694
253	-0.945531	0.204747	-0.253082
254	-0.909811	0.197013	-0.365281
255	-0.899256	0.304691	0.313849
256	-0.929016	0.314775	0.194541
257	-0.945048	0.320207	0.0659662
258	-0.945048	0.320207	-0.0659662
259	-0.929016	0.314775	-0.194541
260	-0.899256	0.304691	-0.313849
261	-0.874353	0.412813	0.255133
262	-0.89651	0.423275	0.130799
263	-0.904279	0.426943	0
264	-0.89651	0.423275	-0.130799
265	-0.874353	0.412813	-0.255133
266	-0.834932	0.516017	0.191349
267	-0.84886	0.524625	0.0648472
268	-0.84886	0.524625	-0.0648472
269	-0.834932	0.516017	-0.191349
270	-0.782874	0.609383	0.12554
271	-0.789117	0.614242	0
272	-0.782874	0.609383	-0.12554
273	-0.72168	0.689544	0.0608802
274	-0.72168	0.689544	-0.0608802
275	-0.65552	0.755178	0
276	0.850651	0	0.525731
277	0.806775	0.0554016	0.588256
278	0.750089	0.115895	0.651103
279	0.679543	0.179992	0.711213
280	0.595468	0.245346	0.764998
281	0.5	0.309017	0.809017
282	0.396979	0.36802	0.840815
283	0.291233	0.419981	0.859535
284	0.187522	0.463581	0.865984
285	0.0896416	0.498614	0.862176
286	0.862176	0.0896416	0.498614
287	0.813519	0.152738	0.561123
288	0.750424	0.220267	0.623174
289	0.672153	0.289873	0.681311
290	0.5798	0.358336	0.731729
291	0.476596	0.422119	0.771149
292	0.367461	0.478183	0.797692
293	0.257893	0.524668	0.811304
294	0.152738	0.561123	0.813519
295	0.865984	0.187522	0.463581
296	0.811304	0.257893	0.524668
297	0.740783	0.331288	0.58437
298	0.654319	0.404391	0.639011
299	0.554074	0.473235	0.684873
300	0.444469	0.534086	0.719166
301	0.331288	0.58437	0.740783
302	0.220267	0.623174	0.750424
303	0.859535	0.291233	0.419981
304	0.797692	0.367461	0.478183
305	0.719166	0.444469	0.534086
306	0.624841	0.518106	0.584072
307	0.518106	0.584072	0.624841
308	0.404391	0.639011	0.654319
309	0.289873	0.681311	0.672153
310	0.840815	0.396979	0.36802
311	0.771149	0.476596	0.422119
312	0.684873	0.554074	0.473235
313	0.584072	0.624841	0.518106
314	0.473235	0.684873	0.554074
315	0.358336	0.731729	0.5798
316	0.809017	0.5	0.309017
317	0.731729	0.5798	0.358336
318	0.639011	0.654319	0.404391
319	0.534086	0.719166	0.444469
320	0.422119	0.771149	0.476596
321	0.764998	0.595468	0.245346
322	0.681311	0.672153	0.289873
323	0.58437	0.740783	0.331288
324	0.478183	0.797692	0.367461
325	0.711213	0.679543	0.179992
326	0.623174	0.750424	0.220267
327	0.524668	0.811304	0.257893
328	0.651103	0.750089	0.115895
329	0.561123	0.813519	0.152738
330	0.588256	0.806775	0.0554016
331	0	-0.525731	0.850651
332	-0.0896416	-0.498614	0.862176
333	-0.187522	-0.463581	0.865984
334	-0.291233	-0.419981	0.859535
335	-0.396979	-0.36802	0.840815
336	-0.5	-0.309017	0.809017
337	-0.595468	-0.245346	0.764998
338	-0.679543	-0.179992	0.711213
339	-0.750089	-0.115895	0.651103
340	-0.806775	-0.0554016	0.588256
341	0	-0.443213	0.896416
342	-0.0943972	-0.408385	0.907916
343	-0.197013	-0.365281	0.909811
344	-0.304691	-0.313849	0.899256
345	-0.412813	-0.255133	0.874353
346	-0.516017	-0.191349	0.834932
347	-0.609383	-0.12554	0.782874
348	-0.689544	-0.0608802	0.72168
349	-0.755178	0	0.65552
350	0	-0.347685	0.937611
351	-0.0985063	-0.304401	0.947437
352	-0.204747	-0.253082	0.945531
353	-0.314775	-0.194541	0.929016
354	-0.423275	-0.130799	0.89651
355	-0.524625	-0.0648472	0.84886
356	-0.614242	0	0.789117
357	-0.689544	0.0608802	0.72168
358	0	-0.239989	0.970776
359	-0.101564	-0.18831	0.976844
360	-0.20985	-0.129694	0.969094
361	-0.320207	-0.0659662	0.945048
362	-0.426943	0	0.904279
363	-0.524625	0.0648472	0.84886
364	-0.609383	0.12554	0.782874
365	0	-0.122673	0.992447
366	-0.103203	-0.0637832	0.992613
367	-0.211637	0	0.977348
368	-0.320207	0.0659662	0.945048
369	-0.423275	0.130799	0.89651
370	-0.516017	0.191349	0.834932
371	0	0	1
372	-0.103203	0.0637832	0.992613
373	-0.20985	0.129694	0.969094
374	-0.314775	0.194541	0.929016
375	-0.412813	0.255133	0.874353
376	0	0.122673	0.992447
377	-0.101564	0.18831	0.976844
378	-0.204747	0.253082	0.945531
379	-0.304691	0.313849	0.899256
380	0	0.239989	0.970776
381	-0.0985063	0.304401	0.947437
382	-0.197013	0.365281	0.909811
383	0	0.347685	0.937611
384	-0.0943972	0.408385	0.907916
385	0	0.443213	0.896416
386	-0.525731	-0.850651	0
387	-0.588256	-0.806775	-0.0554016
388	-0.651103	-0.750089	-0.115895
389	-0.711213	-0.679543	-0.179992
390	-0.764998	-0.595468	-0.245346
391	-0.809017	-0.5	-0.309017
392	-0.840815	-0.396979	-0.36802
393	-0.859535	-0.291233	-0.419981
394	-0.865984	-0.187522	-0.463581
395	-0.862176	-0.0896416	-0.498614
396	-0.588256	-0.806775	0.0554016
397	-0.65552	-0.755178	0
398	-0.72168	-0.689544	-0.0608802
399	-0.782874	-0.609383	-0.12554
400	-0.834932	-0.516017	-0.191349
401	-0.874353	-0.412813	-0.255133
402	-0.899256	-0.304691	-0.313849
403	-0.909811	-0.197013	-0.365281
404	-0.907916	-0.0943972	-0.408385
405	-0.651103	-0.750089	0.115895
406	-0.72168	-0.689544	0.0608802
407	-0.789117	-0.614242	0
408	-0.84886	-0.524625	-0.0648472
409	-0.89651	-0.423275	-0.130799
410	-0.929016	-0.314775	-0.194541
411	-0.945531	-0.204747	-0.253082
412	-0.947437	-0.0985063	-0.304401
413	-0.711213	-0.679543	0.179992
414	-0.782874	-0.609383	0.12554
415	-0.84886	-0.524625	0.0648472
416	-0.904279	-0.426943	0
417	-0.945048	-0.320207	-0.0659662
418	-0.969094	-0.20985	-0.129694
419	-0.976844	-0.101564	-0.18831
420	-0.764998	-0.595468	0.245346
421	-0.834932	-0.516017	0.191349
422	-0.89651	-0.423275	0.130799
423	-0.945048	-0.320207	0.0659662
424	-0.977348	-0.211637	0
425	-0.992613	-0.103203	-0.0637832
426	-0.809017	-0.5	0.309017
427	-0.874353	-0.412813	0.255133
428	-0.929016	-0.314775	0.194541
429	-0.969094	-0.20985	0.129694
430	-0.992613	-0.103203	0.0637832
431	-0.840815	-0.396979	0.36802
432	-0.899256	-0.304691	0.313849
433	-0.945531	-0.204747	0.253082
434	-0.976844	-0.101564	0.18831
435	-0.859535	-0.291233	0.419981
436	-0.909811	-0.197013	0.365281
437	-0.947437	-0.0985063	0.304401
438	-0.865984	-0.187522	0.463581
439	-0.907916	-0.0943972	0.408385
440	-0.862176	-0.0896416	0.498614
441	0	-0.525731	-0.850651
442	0	-0.443213	-0.896416
443	0	-0.347685	-0.937611
444	0	-0.239989	-0.970776
445	0	-0.122673	-0.992447
446	0	0	-1
447	0	0.122673	-0.992447
448	0	0.239989	-0.970776
449	0	0.347685	-0.937611
450	0	0.443213	-0.896416
451	-0.0896416	-0.498614	-0.862176
452	-0.0943972	-0.408385	-0.907916
453	-0.0985063	-0.304401	-0.947437
454	-0.101564	-0.18831	-0.976844
455	-0.103203	-0.0637832	-0.992613
456	-0.103203	0.0637832	-0.992613
457	-0.101564	0.18831	-0.976844
458	-0.0985063	0.304401	-0.947437
459	-0.0943972	0.408385	-0.907916
460	-0.187522	-0.463581	-0.865984
461	-0.197013	-0.365281	-0.909811
462	-0.204747	-0.253082	-0.945531
463	-0.20985	-0.129694	-0.969094
464	-0.211637	0	-0.977348
465	-0.20985	0.129694	-0.969094
466	-0.204747	0.253082	-0.945531
467	-0.197013	0.365281	-0.909811
468	-0.291233	-0.419981	-0.859535
469	-0.304691	-0.313849	-0.899256
470	-0.314775	-0.194541	-0.929016
471	-0.320207	-0.0659662	-0.945048
472	-0.320207	0.0659662	-0.945048
473	-0.314775	0.194541	-0.929016
474	-0.304691	0.313849	-0.899256
475	-0.396979	-0.36802	-0.840815
476	-0.412813	-0.255133	-0.874353
477	-0.423275	-0.130799	-0.89651
478	-0.426943	0	-0.904279
479	-0.423275	0.130799	-0.89651
480	-0.412813	0.255133	-0.874353
481	-0.5	-0.309017	-0.809017
482	-0.516017	-0.191349	-0.834932
483	-0.524625	-0.0648472	-0.84886
484	-0.524625	0.0648472	-0.84886
485	-0.516017	0.191349	-0.834932
486	-0.595468	-0.245346	-0.764998
487	-0.609383	-0.12554	-0.782874
488	-0.614242	0	-0.789117
489	-0.609383	0.12554	-0.782874
490	-0.679543	-0.179992	-0.711213
491	-0.689544	-0.0608802	-0.72168
492	-0.689544	0.0608802	-0.72168
493	-0.750089	-0.115895	-0.651103
494	-0.755178	0	-0.65552
495	-0.806775	-0.0554016	-0.588256
496	0.850651	0	-0.525731
497	0.862176	0.0896416	-0.498614
498	0.865984	0.187522	-0.463581
499	0.859535	0.291233	-0.419981
500	0.840815	0.396979	-0.36802
501	0.809017	0.5	-0.309017
502	0.764998	0.595468	-0.245346
503	0.711213	0.679543	-0.179992
504	0.651103	0.750089	-0.115895
505	0.588256	0.806775	-0.0554016
506	0.806775	0.0554016	-0.588256
507	0.813519	0.152738	-0.561123
508	0.811304	0.257893	-0.524668
509	0.797692	0.367461	-0.478183
510	0.771149	0.476596	-0.422119
511	0.731729	0.5798	-0.358336
512	0.681311	0.672153	-0.289873
513	0.623174	0.750424	-0.220267
514	0.561123	0.813519	-0.152738
515	0.750089	0.115895	-0.651103
516	0.750424	0.220267	-0.623174
517	0.740783	0.331288	-0.58437
518	0.719166	0.444469	-0.534086
519	0.684873	0.554074	-0.473235
520	0.639011	0.654319	-0.404391
521	0.58437	0.740783	-0.331288
522	0.524668	0.811304	-0.257893
523	0.679543	0.179992	-0.711213
524	0.672153	0.289873	-0.681311
525	0.654319	0.404391	-0.639011
526	0.624841	0.518106	-0.584072
527	0.584072	0.624841	-0.518106
528	0.534086	0.719166	-0.444469
529	0.478183	0.797692	-0.367461
530	0.595468	0.245346	-0.764998
531	0.5798	0.358336	-0.731729
532	0.554074	0.473235	-0.684873
533	0.518106	0.584072	-0.624841
534	0.473235	0.684873	-0.554074
535	0.422119	0.771149	-0.476596
536	0.5	0.309017	-0.809017
537	0.476596	0.422119	-0.771149
538	0.444469	0.534086	-0.719166
539	0.404391	0.639011	-0.654319
540	0.358336	0.731729	-0.5798
541	0.396979	0.36802	-0.840815
542	0.367461	0.478183	-0.797692
543	0.331288	0.58437	-0.740783
544	0.289873	0.681311	-0.672153
545	0.291233	0.419981	-0.859535
546	0.257893	0.524668	-0.811304
547	0.220267	0.623174	-0.750424
548	0.187522	0.463581	-0.865984
549	0.152738	0.561123	-0.813519
550	0.0896416	0.498614	-0.862176
551	0.0896416	-0.498614	0.862176
552	0.187522	-0.463581	0.865984
553	0.291233	-0.419981	0.859535
554	0.396979	-0.36802	0.840815
555	0.5	-0.309017	0.809017
556	0.595468	-0.245346	0.764998
557	0.679543	-0.179992	0.711213
558	0.750089	-0.115895	0.651103
559	0.806775	-0.0554016	0.588256
560	0.0554016	-0.588256	0.806775
561	0.152738	-0.561123	0.813519
562	0.257893	-0.524668	0.811304
563	0.367461	-0.478183	0.797692
564	0.476596	-0.422119	0.771149
565	0.5798	-0.358336	0.731729
566	0.672153	-0.289873	0.681311
567	0.750424	-0.220267	0.623174
568	0.813519	-0.152738	0.561123
569	0.862176	-0.0896416	0.498614
570	0.115895	-0.651103	0.750089
571	0.220267	-0.623174	0.750424
572	0.331288	-0.58437	0.740783
573	0.444469	-0.534086	0.719166
574	0.554074	-0.473235	0.684873
575	0.654319	-0.404391	0.639011
576	0.740783	-0.331288	0.58437
577	0.811304	-0.257893	0.524668
578	0.865984	-0.187522	0.463581
579	0.179992	-0.711213	0.679543
580	0.289873	-0.681311	0.672153
581	0.404391	-0.639011	0.654319
582	0.518106	-0.584072	0.624841
583	0.624841	-0.518106	0.584072
584	0.719166	-0.444469	0.534086
585	0.797692	-0.367461	0.478183
586	0.859535	-0.291233	0.419981
587	0.245346	-0.764998	0.595468
588	0.358336	-0.731729	0.5798
589	0.473235	-0.684873	0.554074
590	0.584072	-0.624841	0.518106
591	0.684873	-0.554074	0.473235
592	0.771149	-0.476596	0.422119
593	0.840815	-0.396979	0.36802
594	0.309017	-0.809017	0.5
595	0.422119	-0.771149	0.476596
596	0.534086	-0.719166	0.444469
597	0.639011	-0.654319	0.404391
598	0.731729	-0.5798	0.358336
599	0.809017	-0.5	0.309017
600	0.36802	-0.840815	0.396979
601	0.478183	-0.797692	0.367461
602	0.58437	-0.740783	0.331288
603	0.681311	-0.672153	0.289873
604	0.764998	-0.595468	0.245346
605	0.419981	-0.859535	0.291233
606	0.524668	-0.811304	0.257893
607	0.623174	-0.750424	0.220267
608	0.711213	-0.679543	0.179992
609	0.463581	-0.865984	0.187522
610	0.561123	-0.813519	0.152738
611	0.651103	-0.750089	0.115895
612	0.498614	-0.862176	0.0896416
613	0.588256	-0.806775	0.0554016
614	0.525731	-0.850651	0
615	-0.498614	-0.862176	0.0896416
616	-0.463581	-0.865984	0.187522
617	-0.419981	-0.859535	0.291233
618	-0.36802	-0.840815	0.396979
619	-0.309017	-0.809017	0.5
620	-0.245346	-0.764998	0.595468
621	-0.179992	-0.711213	0.679543
622	-0.115895	-0.651103	0.750089
623	-0.0554016	-0.588256	0.806775
624	-0.443213	-0.896416	0
625	-0.408385	-0.907916	0.0943972
626	-0.365281	-0.909811	0.197013
627	-0.313849	-0.899256	0.304691
628	-0.255133	-0.874353	0.412813
629	-0.191349	-0.834932	0.516017
630	-0.12554	-0.782874	0.609383
631	-0.0608802	-0.72168	0.689544
632	0	-0.65552	0.755178
633	-0.347685	-0.937611	0
634	-0.304401	-0.947437	0.0985063
635	-0.253082	-0.945531	0.204747
636	-0.194541	-0.929016	0.314775
637	-0.130799	-0.89651	0.423275
638	-0.0648472	-0.84886	0.524625
639	0	-0.789117	0.614242
640	0.0608802	-0.72168	0.689544
641	-0.239989	-0.970776	0
642	-0.18831	-0.976844	0.101564
643	-0.129694	-0.969094	0.20985
644	-0.0659662	-0.945048	0.320207
645	0	-0.904279	0.426943
646	0.0648472	-0.84886	0.524625
647	0.12554	-0.782874	0.609383
648	-0.122673	-0.992447	0
649	-0.0637832	-0.992613	0.103203
650	0	-0.977348	0.211637
651	0.0659662	-0.945048	0.320207
652	0.130799	-0.89651	0.423275
653	0.191349	-0.834932	0.516017
654	0	-1	0
655	0.0637832	-0.992613	0.103203
656	0.129694	-0.969094	0.20985
657	0.194541	-0.929016	0.314775
658	0.255133	-0.874353	0.412813
659	0.122673	-0.992447	0
660	0.18831	-0.976844	0.101564
661	0.253082	-0.945531	0.204747
662	0.313849	-0.899256	0.304691
663	0.239989	-0.970776	0
664	0.304401	-0.947437	0.0985063
665	0.365281	-0.909811	0.197013
666	0.347685	-0.937611	0
667	0.408385	-0.907916	0.0943972
668	0.443213	-0.896416	0
669	-0.0554016	-0.588256	-0.806775
670	-0.115895	-0.651103	-0.750089
671	-0.179992	-0.711213	-0.679543
672	-0.245346	-0.764998	-0.595468
673	-0.309017	-0.809017	-0.5
674	-0.36802	-0.840815	-0.396979
675	-0.419981	-0.859535	-0.291233
676	-0.463581	-0.865984	-0.187522
677	-0.498614	-0.862176	-0.0896416
678	0.0554016	-0.588256	-0.806775
679	0	-0.65552	-0.755178
680	-0.0608802	-0.72168	-0.689544
681	-0.12554	-0.782874	-0.609383
682	-0.191349	-0.834932	-0.516017
683	-0.255133	-0.874353	-0.412813
684	-0.313849	-0.899256	-0.304691
685	-0.365281	-0.909811	-0.197013
686	-0.408385	-0.907916	-0.0943972
687	0.115895	-0.651103	-0.750089
688	0.0608802	-0.72168	-0.689544
689	0	-0.789117	-0.614242
690	-0.0648472	-0.84886	-0.524625
691	-0.130799	-0.89651	-0.423275
692	-0.194541	-0.929016	-0.314775
693	-0.253082	-0.945531	-0.204747
694	-0.304401	-0.947437	-0.0985063
695	0.179992	-0.711213	-0.679543
696	0.12554	-0.782874	-0.609383
697	0.0648472	-0.84886	-0.524625
698	0	-0.904279	-0.426943
699	-0.0659662	-0.945048	-0.320207
700	-0.129694	-0.969094	-0.20985
701	-0.18831	-0.976844	-0.101564
702	0.245346	-0.764998	-0.595468
703	0.191349	-0.834932	-0.516017
704	0.130799	-0.89651	-0.423275
705	0.0659662	-0.945048	-0.320207
706	0	-0.977348	-0.211637
707	-0.0637832	-0.992613	-0.103203
708	0.309017	-0.809017	-0.5
709	0.255133	-0.874353	-0.412813
710	0.194541	-0.929016	-0.314775
711	0.129694	-0.969094	-0.20985
712	0.0637832	-0.992613	-0.103203
713	0.36802	-0.840815	-0.396979
714	0.313849	-0.899256	-0.304691
715	0.253082	-0.945531	-0.204747
716	0.18831	-0.976844	-0.101564
717	0.419981	-0.859535	-0.291233
718	0.365281	-0.909811	-0.197013
719	0.304401	-0.947437	-0.0985063
720	0.463581	-0.865984	-0.187522
721	0.408385	-0.907916	-0.0943972
722	0.498614	-0.862176	-0.0896416
723	0.806775	-0.0554016	-0.588256
724	0.750089	-0.115895	-0.651103
725	0.679543	-0.179992	-0.711213
726	0.595468	-0.245346	-0.764998
727	0.5	-0.309017	-0.809017
728	0.396979	-0.36802	-0.840815
729	0.291233	-0.419981	-0.859535
730	0.187522	-0.463581	-0.865984
731	0.0896416	-0.498614	-0.862176
732	0.862176	-0.0896416	-0.498614
733	0.813519	-0.152738	-0.561123
734	0.750424	-0.220267	-0.623174
735	0.672153	-0.289873	-0.681311
736	0.5798	-0.358336	-0.731729
737	0.476596	-0.422119	-0.771149
738	0.367461	-0.478183	-0.797692
739	0.257893	-0.524668	-0.811304
740	0.152738	-0.561123	-0.813519
741	0.865984	-0.187522	-0.463581
742	0.811304	-0.257893	-0.524668
743	0.740783	-0.331288	-0.58437
744	0.654319	-0.404391	-0.639011
745	0.554074	-0.473235	-0.684873
746	0.444469	-0.534086	-0.719166
747	0.331288	-0.58437	-0.740783
748	0.220267	-0.623174	-0.750424
749	0.859535	-0.291233	-0.419981
750	0.797692	-0.367461	-0.478183
751	0.719166	-0.444469	-0.534086
752	0.624841	-0.518106	-0.584072
753	0.518106	-0.584072	-0.624841
754	0.404391	-0.639011	-0.654319
755	0.289873	-0.681311	-0.672153
756	0.840815	-0.396979	-0.36802
757	0.771149	-0.476596	-0.422119
758	0.684873	-0.554074	-0.473235
759	0.584072	-0.624841	-0.518106
760	0.473235	-0.684873	-0.554074
761	0.358336	-0.731729	-0.5798
762	0.809017	-0.5	-0.309017
763	0.731729	-0.5798	-0.358336
764	0.639011	-0.654319	-0.404391
765	0.534086	-0.719166	-0.444469
766	0.422119	-0.771149	-0.476596
